GEOID20,NAME20,NAMELSAD20,TOWN_NAME,CouncilOfG,County,Area_SqMil,Area_Sqft,Area_SqM,HealthSens,SocioEcoFa,SensitiveP,PollExposu,PollSource,PollutionB,Score,Percentile,Rank,TotalPopul,PercentBla,PercentAme,PercentAsi,PercentNat,PercentOth,PercentHis,PercentWhi,TotalPerce,Unemployed,PovertyPer,Median_Inc
9003417200,4172,Census Tract 4172,New Britain,Capital Region,Hartford,0.237835,6630472.39,615991.0417,9.5,7.2,8.6,5.6875,2.728571,6,51.6,77.02,7.7,1501,8.66,0,11.06,0,3.2,17.79,65.56,40.71,6.1,35.78,50347
9003417300,4173,Census Tract 4173,New Britain,Capital Region,Hartford,0.222644,6206947.591,576644.3003,8.5,0.3,4.2,5.425,2.25,5,21,47.21,4.7,1755,19.89,0,2.51,0,4.84,8.32,71.45,35.56,-49977,-9999,-9999
9003980003,9800.03,Census Tract 9800.03,Suffield,Capital Region,Hartford,0.232743,6488507.881,602802.1073,0,0,0,5.3,0.42,3.1,0,0,0,0,0,0,0,0,0,0,0,0,-69993,-9999,-9999
9003980100,9801,Census Tract 9801,Hartford,Capital Region,Hartford,2.002213,55818496.62,5185708.024,7.9,3.6,5.9,6.966667,4.544444,9.3,54.87,79.07,7.9,992,40.02,0,0,0,34.48,35.38,24.6,109.88,-69993,-9999,-9999
9003980001,9800.01,Census Tract 9800.01,East Granby,Capital Region,Hartford,0.912608,25442043.04,2363643.143,2.3,0,0.7,5.1625,1.82,4.1,2.87,17.63,1.8,0,0,0,0,0,0,0,0,0,-69993,-9999,-9999
9003460100,4601,Census Tract 4601,Farmington,Capital Region,Hartford,4.057645,113120639.8,10509251.32,3.1,2.4,2.7,5.45,3.1875,6,16.2,42.55,4.3,3179,8.18,0.25,13.15,0,1.82,5.06,73.89,28.47,37.3,10.61,115045
9003405402,4054.02,Census Tract 4054.02,Bristol,Naugatuck Valley,Hartford,1.780696,49642958.84,4611981.79,7.9,6.3,7.4,5.955556,4.472727,8.1,59.94,82.37,8.2,3848,7.74,0.57,0.57,0,6.76,14.22,80.64,29.86,41,16.31,53057
9003524502,5245.02,Census Tract 5245.02,Hartford,Capital Region,Hartford,0.658549,18359287.05,1705633.579,9.4,7.3,8.6,6.1,3.111111,7.2,61.92,83.96,8.4,1946,18.24,0.46,2.67,0,2.72,21.48,60.89,45.58,4.4,26.02,39779
9003524200,5242,Census Tract 5242,Rocky Hill,Capital Region,Hartford,4.485666,125053185.2,11617821.07,4.5,5.9,5.2,5.944444,4.133333,7.8,40.56,66.55,6.7,6749,6.88,0.07,7.72,0.61,0.61,7.45,78.26,23.34,46.2,17.08,82945
9003460203,4602.03,Census Tract 4602.03,Farmington,Capital Region,Hartford,5.013773,139775977.4,12985613.22,2.3,3.3,2.7,3.7,3.128571,2.7,7.29,29.12,2.9,3633,5.53,0,16.52,0,3.88,9.5,68.84,35.43,27.1,4.07,120511
9003487201,4872.01,Census Tract 4872.01,South Windsor,Capital Region,Hartford,2.833804,79001929.94,7339519.457,3,1.2,1.8,3.071429,3.444444,2,3.6,19.57,2,4847,1.42,0,4.81,0,2.41,8.67,85.7,17.31,8.1,7.37,135327
9003487202,4872.02,Census Tract 4872.02,South Windsor,Capital Region,Hartford,2.212561,61682659.91,5730506.621,1.9,0.1,0.6,2.533333,2.2,0.6,0.36,4.78,0.5,3478,2.36,0,16.68,0,0.23,2.96,76.71,22.23,9.1,2.47,184135
9003514101,5141.01,Census Tract 5141.01,Manchester,Capital Region,Hartford,1.70408,47507035.67,4413548.035,6.3,5.3,5.9,3.325,2.528571,1.7,10.03,33.79,3.4,3306,5.99,0,9.92,0,5.08,8.71,76.44,29.7,50.2,11.5,96875
9003520302,5203.02,Census Tract 5203.02,Glastonbury,Capital Region,Hartford,3.323749,92660805.5,8608470.52,4.7,4.8,4.7,5.675,3.66,6.9,32.43,59.27,5.9,4598,1.39,0.98,12.92,2.48,0.76,9.03,79.43,27.56,8.1,13.66,86250
9003520301,5203.01,Census Tract 5203.01,Glastonbury,Capital Region,Hartford,2.857692,79667868.03,7401387.13,2.7,4.5,3.5,5.175,1.8875,4.2,14.7,39.48,4,4511,6.52,0,8.82,0,4.99,13.48,73,33.81,9.7,11,94814
9003524300,5243,Census Tract 5243,Enfield,Capital Region,Hartford,5.208497,145204553.5,13489944.44,7,1.4,4.1,3.625,2.342857,2,8.2,31.74,3.2,5844,17.97,0.7,2.36,0,9.03,13.07,66.89,43.14,27.9,3.94,95445
9003524700,5247,Census Tract 5247,Hartford,Capital Region,Hartford,0.689695,19227596.62,1786302.178,8.8,7.4,8.4,6.65,3.81,8.7,73.08,91.7,9.2,3762,25.44,0,0.45,0,19.91,53.56,40.3,99.36,50.9,14.21,77826
9003524400,5244,Census Tract 5244,Hartford,Capital Region,Hartford,1.061293,29587144.38,2748735.658,9.3,9.2,9.3,5.9625,3.28,7.1,66.03,86.92,8.7,3332,63.81,0.54,0.09,0,7.14,30.67,13.03,102.25,83.7,31.48,41985
9003524600,5246,Census Tract 5246,Hartford,Capital Region,Hartford,0.496084,13830039.22,1284852.687,9.3,9.1,9.2,7.577778,4.888889,9.6,88.32,97.38,9.7,3348,58.69,0.6,7.59,0,13.47,17.68,8.54,98.03,91.7,43.46,39234
9003524100,5241,Census Tract 5241,Marlborough,Capital Region,Hartford,23.522046,655757018.7,60921820.54,2.1,1.6,1.6,3.366667,2.857143,2,3.2,18.89,1.9,6155,2.68,0,1.58,0,0.96,8.12,93.45,13.34,64.8,12.32,126850
9003420400,4204,Census Tract 4204,Plainville,Capital Region,Hartford,2.214088,61725223.55,5734460.912,6.4,4.5,5.5,6.4625,3.945455,8.5,46.75,72.24,7.2,3161,1.01,0,8.23,0,5.98,6.9,84.5,22.11,29.6,5.72,86786
9003430100,4301,Census Tract 4301,Southington,Capital Region,Hartford,1.315901,36685200.75,3408166.672,6.5,4.5,5.5,4.425,4.23,5,27.5,54.61,5.5,4385,1.25,0,1.98,0,3.1,11.13,87.62,17.47,16.4,16.26,72625
9003487100,4871,Census Tract 4871,South Windsor,Capital Region,Hartford,7.036318,196161287.7,18223979.96,4.7,0.5,2.6,3.225,2.6,1.6,4.16,21.62,2.2,7313,5.48,0,18.58,0,2.05,7.59,65.69,33.71,28.2,2.61,128750
9003405600,4056,Census Tract 4056,Bristol,Naugatuck Valley,Hartford,3.083838,85972456.04,7987102.522,8.1,6.4,7.6,3.5625,3.966667,3.1,23.56,49.26,4.9,7629,5.66,0,0.26,0,6.58,31.5,72.3,44,55.2,15.49,85893
9003510200,5102,Census Tract 5102,East Hartford,Capital Region,Hartford,1.240962,34596027.16,3214076.095,9.3,9.7,9.6,6.833333,4.8,9.3,89.28,98.18,9.8,2533,30.71,0.28,5.17,0,11.96,35.14,45.32,83.26,63.6,28.07,48913
9003510400,5104,Census Tract 5104,East Hartford,Capital Region,Hartford,1.077482,30038460.44,2790664.292,9.6,9.1,9.4,5.144444,4.7375,6.9,64.86,85.89,8.6,6417,26.02,0,1.36,0,15.8,56.71,49.95,99.89,62.9,33.22,53388
9003510300,5103,Census Tract 5103,East Hartford,Capital Region,Hartford,0.922011,25704204.44,2387998.733,8.8,8.4,8.8,5.275,5.0375,7.4,65.12,86.23,8.6,3894,39.32,0,0,0,12.87,48.69,40.55,100.87,9.7,37.11,45963
9003492400,4924,Census Tract 4924,Wethersfield,Capital Region,Hartford,1.162595,32411280.72,3011106.509,5.4,2.3,3.7,5.028571,3.514286,5.5,20.35,46.3,4.6,3019,1.09,0,3.18,0,4.21,10.17,87.88,18.65,47.6,6,97386
9003405200,4052,Census Tract 4052,Bristol,Naugatuck Valley,Hartford,1.399378,39012426.37,3624373.008,7.7,6.4,7.4,4.925,4.8125,6.6,48.84,74.29,7.4,4305,1.93,0,8.08,0,1.28,5.64,81.11,16.93,32.4,13.02,71591
9003415300,4153,Census Tract 4153,New Britain,Capital Region,Hartford,0.208944,5825026.489,541162.6689,10,9.3,9.8,5.275,3.6625,6.2,60.76,83.62,8.4,2495,18.04,0,0.2,0,24.45,62.89,53.91,105.57,76.5,47.29,44009
9003492500,4925,Census Tract 4925,Wethersfield,Capital Region,Hartford,1.244705,34700391.75,3223771.883,4.9,0.7,2.8,4.5,1.8,2.9,8.12,31.63,3.2,3469,2.88,0,0.4,0,0.23,2.28,93.6,5.79,18.6,2.68,127344
9003494100,4941,Census Tract 4941,Newington,Capital Region,Hartford,1.947654,54297485.08,5044401.428,6.8,5.5,6.3,5.0375,2.6875,4.7,29.61,56.31,5.6,6041,3.15,0,9.82,0,6.09,9.32,73.78,28.37,12.8,15.83,93068
9003494201,4942.01,Census Tract 4942.01,Newington,Capital Region,Hartford,2.338516,65194095.25,6056729.639,7.7,5.8,7,6.1875,4.18,8.2,57.4,80.43,8.1,4670,2.89,0,4.88,0,0.77,5.22,86.9,13.77,54.5,11.43,83272
9003494202,4942.02,Census Tract 4942.02,Newington,Capital Region,Hartford,0.961486,26804683.59,2490236.591,6.8,2.6,4.7,4.2625,2.475,3,14.1,38.91,3.9,2666,0,0,10.65,0,0,3.08,86.5,13.73,20,2.74,107143
9003494300,4943,Census Tract 4943,Newington,Capital Region,Hartford,1.984179,55315736.65,5139000.094,7.6,3.2,5.4,7.3625,5.214286,9.6,51.84,77.36,7.7,4306,8.38,0.14,1.93,0,1.09,10.45,81.33,21.99,22.9,6.11,95556
9003510700,5107,Census Tract 5107,East Hartford,Capital Region,Hartford,1.259434,35111016.03,3261920.127,9,6.3,8,5.355556,4.233333,6.8,54.4,78.84,7.9,4784,23.83,0,3.07,0,5.92,28.45,56.12,61.27,37.3,8.93,76351
9003510900,5109,Census Tract 5109,East Hartford,Capital Region,Hartford,1.245719,34728663.81,3226398.443,7.1,5.7,6.5,3.071429,3.214286,1.8,11.7,35.95,3.6,3780,22.94,0.45,3.12,0,1.88,20.58,65.61,48.97,21.3,12.64,83393
9003510800,5108,Census Tract 5108,East Hartford,Capital Region,Hartford,1.289494,35949036.67,3339774.792,8.7,7.8,8.5,6.311111,4.572727,8.8,74.8,93.06,9.3,3435,21.72,0,0.87,0,6.55,34.38,64.57,63.52,81.7,17.29,68214
9003502300,5023,Census Tract 5023,Hartford,Capital Region,Hartford,0.670849,18702195.57,1737490.823,9.5,8.5,9.1,4.288889,4.6125,5.1,46.41,72.13,7.2,5734,27.73,0,2.2,0,29.53,49.93,34.88,109.38,70.5,23.14,68583
9003415500,4155,Census Tract 4155,New Britain,Capital Region,Hartford,0.438712,12230602.32,1136260.137,9.8,9.6,9.8,5.488889,3.91,6.7,65.66,86.8,8.7,3191,14.2,2.98,0.94,0,10.78,49.95,47.41,78.85,109.1,32.72,43155
9003415600,4156,Census Tract 4156,New Britain,Capital Region,Hartford,0.490481,13673816.97,1270339.165,9.7,9.3,9.6,5,3.26,5.2,49.92,74.86,7.5,4638,23.59,0,0.69,0,25.2,51.83,38.77,101.32,65.2,36.67,42550
9003415700,4157,Census Tract 4157,New Britain,Capital Region,Hartford,0.505636,14096336.49,1309592.513,9.8,7.9,9,4.5375,2.875,4,36,62.46,6.3,3063,6.76,0.42,0,0,15.57,42.93,63.63,65.69,71.2,25.34,50096
9003415800,4158,Census Tract 4158,New Britain,Capital Region,Hartford,0.531004,14803540.23,1375293.89,9.6,9.2,9.5,6.311111,4.2125,8.5,80.75,94.88,9.5,2906,15.93,0,0,0,5.2,44.94,56.02,66.07,143.2,52.41,48036
9003415900,4159,Census Tract 4159,New Britain,Capital Region,Hartford,0.251394,7008458.219,651107.0743,10,9.3,9.8,6.033333,3.266667,7.2,70.56,90.33,9,1422,14.63,0,0,0,8.3,48.38,63.36,71.31,110.8,59.43,26771
9003416000,4160,Census Tract 4160,New Britain,Capital Region,Hartford,0.313538,8740932.327,812059.1856,9.8,8.7,9.3,4.011111,3.2875,3.3,30.69,57.57,5.8,4791,2.59,0.29,0,0,12.23,47.51,73.07,62.62,51.7,49.07,38615
9003416100,4161,Census Tract 4161,New Britain,Capital Region,Hartford,0.346116,9649154.72,896435.8069,9.9,9.6,9.9,4.311111,3.5375,4.1,40.59,66.67,6.7,5129,20.84,0.84,7.82,0,18.87,48.39,48.98,96.76,116.8,53.77,45927
9003494400,4944,Census Tract 4944,Newington,Capital Region,Hartford,1.67299,46640294.12,4333025.11,7.8,4.1,6.1,5.8375,4.628571,8.1,49.41,74.4,7.4,4511,1.22,0,6.07,0,1.17,9.93,86.99,18.4,2.9,17.95,91875
9003494500,4945,Census Tract 4945,Newington,Capital Region,Hartford,1.994677,55608407.11,5166190.07,7,5.5,6.4,7.2125,4.177778,9.4,60.16,82.94,8.3,4545,3.37,0,5.21,0,6.07,19.98,79.8,34.63,40.2,12.07,90282
9003502400,5024,Census Tract 5024,Hartford,Capital Region,Hartford,0.28303,7890427.316,733044.6846,9.7,9.7,9.8,5.277778,3.833333,6.3,61.74,83.85,8.4,5981,17.52,0,1.32,0,59.02,73.75,19.65,151.61,36.4,39.59,47766
9003416200,4162,Census Tract 4162,New Britain,Capital Region,Hartford,0.214543,5981113.473,555663.6242,9.9,8.9,9.5,5.1375,3.2,5.4,51.3,76.22,7.6,2863,13.2,0,0.49,0,24.07,71.08,48.97,108.84,45.5,62.5,26400
9003416300,4163,Census Tract 4163,New Britain,Capital Region,Hartford,0.706774,19703738.81,1830537.234,9.8,9.6,9.8,6.022222,4.714286,8.4,82.32,95.45,9.6,4325,14.96,0,0,0,14.31,61.18,56.02,90.45,43,46.01,38384
9003416400,4164,Census Tract 4164,New Britain,Capital Region,Hartford,1.737298,48433101.61,4499582.376,7.3,5,6.3,5.088889,2.828571,4.9,30.87,57.91,5.8,3262,18.03,0.03,1.78,0,2.91,16.74,71.37,39.48,111.3,9,110724
9003416600,4166,Census Tract 4166,New Britain,Capital Region,Hartford,0.617164,17205549.01,1598447.808,9.8,8.8,9.4,5.6,3.7375,6.8,63.92,85.21,8.5,3288,5.11,0,3.86,0,13.5,62.93,55.78,85.4,50.8,38.79,45149
9003416700,4167,Census Tract 4167,New Britain,Capital Region,Hartford,1.014019,28269214.22,2626295.94,9.3,7.9,8.8,3.7125,3.133333,2.7,23.76,49.37,4.9,6624,9.69,1.45,2.66,0,14.72,50.27,59.15,78.79,57.6,32.8,54265
9003416800,4168,Census Tract 4168,New Britain,Capital Region,Hartford,0.460505,12838129.62,1192701.27,8.9,6.7,8.1,3.688889,3.357143,2.8,22.68,48.81,4.9,3200,22.06,0.38,8.88,0,7.63,26,53.03,64.94,10.8,9.88,69139
9003417100,4171,Census Tract 4171,New Britain,Capital Region,Hartford,0.451001,12573190.47,1168087.618,9.8,9.5,9.8,5.644444,3.9625,7.2,70.56,90.33,9,1762,17.14,0.85,0,1.59,14.3,53.23,62.77,87.12,110.8,58,31830
9003417400,4174,Census Tract 4174,New Britain,Capital Region,Hartford,1.07425,29948376,2782295.174,8.4,6.8,7.9,5.1125,2.771429,4.9,38.71,64.62,6.5,2897,7.42,0,16.22,0,2.66,7.56,70.73,33.86,36,16.49,72383
9003417500,4175,Census Tract 4175,New Britain,Capital Region,Hartford,1.410092,39311099.61,3652120.659,9.4,5.5,7.7,4.0375,2.4375,2.6,20.02,45.85,4.6,4376,4.3,0.25,3.59,0,4.09,24.41,77.17,36.63,18.4,10.95,80714
9003504800,5048,Census Tract 5048,Hartford,Capital Region,Hartford,0.579969,16168616.37,1502113.614,9.4,8.3,9,5.1875,3.425,5.7,51.3,76.22,7.6,4796,25.46,0.77,4.38,0,11.26,51.48,37.59,93.35,80,22.1,57982
9003420500,4205,Census Tract 4205,Plainville,Capital Region,Hartford,1.844781,51429535.13,4777960.16,7.6,5.9,7,5.4,4.445455,7.2,50.4,75.31,7.5,5103,3.49,1.65,5.33,0,12.62,17.11,76.09,40.19,7.8,15.86,68725
9003430201,4302.01,Census Tract 4302.01,Southington,Capital Region,Hartford,2.462667,68655207.92,6378277.527,4.9,3.1,3.9,4.75,3.711111,5.1,19.89,45.73,4.6,3485,1.58,0.23,1.52,0,2.53,5.02,90.53,10.88,3.5,5.11,114513
9003430302,4303.02,Census Tract 4303.02,Southington,Capital Region,Hartford,1.765359,49215381.77,4572258.581,6.1,4,5,3.5375,4.288889,3.4,17,43.46,4.4,2567,2.57,0,2.73,0,0.08,3.9,91.66,9.27,35.4,6.25,86435
9003430602,4306.02,Census Tract 4306.02,Southington,Capital Region,Hartford,1.321456,36840072.52,3422554.731,5.2,2.8,3.9,5.357143,4.318182,6.9,26.91,53.92,5.4,3282,4.17,0,4.45,0,0.88,0.88,90.16,10.39,26.4,3.9,113114
9003497700,4977,Census Tract 4977,West Hartford,Capital Region,Hartford,6.368692,177548946.7,16494836.9,1.8,1.6,1.5,2.957143,3.028571,1.5,2.25,14.68,1.5,4469,3.83,0,11.86,0,2.6,3.51,77.91,21.79,22.6,2.6,175119
9003500200,5002,Census Tract 5002,Hartford,Capital Region,Hartford,0.150343,4191323.494,389386.6943,10,10,10,6.275,3.35,7.7,77,93.74,9.4,1982,23.51,0.91,6.16,0,37.44,65.84,27.19,133.85,123.9,59.24,22500
9003500300,5003,Census Tract 5003,Hartford,Capital Region,Hartford,0.205217,5721112.178,531508.7135,9.6,9,9.4,6.3125,3.47,7.8,73.32,92.15,9.2,2105,40.62,0,0.9,0,20.67,49.36,26.41,111.54,-9928.5,56.88,18185
9003460301,4603.01,Census Tract 4603.01,Farmington,Capital Region,Hartford,2.960631,82537653.49,7667998.923,2.3,2.4,2.2,3.642857,3.475,2.9,6.38,27.65,2.8,5213,0.61,0,14.98,0,0.19,5.58,81.03,21.37,46.4,7.19,119773
9003462202,4622.02,Census Tract 4622.02,Avon,Capital Region,Hartford,6.240555,173976687.3,16162963.14,0.5,2.6,1.2,3.7625,1.475,1.6,1.92,13.65,1.4,2755,4.17,0,26.13,0,0,1.89,63.16,32.2,25,4.46,151094
9003466201,4662.01,Census Tract 4662.01,Simsbury,Capital Region,Hartford,3.301064,92028372.45,8549715.567,2.3,5,3.5,3.433333,2.485714,1.8,6.3,27.19,2.7,2792,18.8,0,7.7,0,4.48,8.2,67.84,39.18,45.5,22.28,93125
9003466400,4664,Census Tract 4664,Simsbury,Capital Region,Hartford,6.278497,175034454.1,16261232.89,1.2,2.1,1.4,4.325,2.2,2.9,4.06,21.39,2.1,2475,0,2.18,4.28,0,0.73,5.78,89.25,12.97,46.8,11.61,107647
9003492100,4921,Census Tract 4921,Wethersfield,Capital Region,Hartford,4.151642,115741130.9,10752702.91,4.7,1.5,3,6.255556,4.8,8.9,26.7,53.58,5.4,3675,2.01,0,0.82,0,3.02,8.11,90.61,13.96,45.4,3.29,118857
9003492600,4926,Census Tract 4926,Wethersfield,Capital Region,Hartford,3.38176,94278051.24,8758717.566,4.9,4.5,4.7,3.9625,2.8375,2.9,13.63,38.34,3.8,6933,3.84,0,2.6,0,3.2,8.31,86.21,17.94,13.5,4.03,110391
9003471200,4712,Census Tract 4712,Bloomfield,Capital Region,Hartford,2.243668,62549865.11,5811072.621,8.7,8.3,8.7,4.3,4.411111,4.9,42.63,68.6,6.9,3183,76.63,0,2.8,0,0.38,9.49,18.1,89.29,50.3,19.2,44509
9003511300,5113,Census Tract 5113,East Hartford,Capital Region,Hartford,0.69283,19314987.84,1794421.088,9.2,9.6,9.5,4.844444,4.45,6.1,57.95,80.77,8.1,3695,31.83,0.38,4.47,0,7.01,43.82,46.33,87.5,28.8,53.83,40998
9003480800,4808,Census Tract 4808,Enfield,Capital Region,Hartford,5.082919,141703635.7,13164698.53,7.5,3.7,5.6,4.5375,3.571429,4.6,25.76,52.22,5.2,4280,3.43,0,0.28,0,0.7,8.46,90.91,12.87,18.1,8.23,81538
9003520400,5204,Census Tract 5204,Glastonbury,Capital Region,Hartford,7.339915,204625090.2,19010292.94,1.1,1.5,0.9,4.171429,2.411111,2.8,2.52,15.93,1.6,8123,0.5,0,8.21,0,1.39,4.14,86.7,14.24,18.8,3.28,140368
9003515101,5151.01,Census Tract 5151.01,Manchester,Capital Region,Hartford,1.107787,30883323.32,2869154.621,5.8,3.5,4.6,4,3.125,3.2,14.72,39.7,4,2584,9.91,0,6.35,0,1.93,4.3,80.84,22.48,4.5,1.54,114464
9003490100,4901,Census Tract 4901,Rocky Hill,Capital Region,Hartford,4.678473,130428328.5,12117188.22,6.2,6.7,6.6,5.8625,3.688889,7.3,48.18,73.83,7.4,5756,1.48,0.26,14.28,0,0.76,7.28,72.17,24.06,57.1,7.49,64593
9003406002,4060.02,Census Tract 4060.02,Bristol,Naugatuck Valley,Hartford,1.49465,41668453.32,3871125.985,6.6,0.6,3.5,3.9,3.042857,2.9,10.15,34.02,3.4,4336,3.55,0,0,0,1.78,4.64,94.49,9.96,24.2,9.63,99281
9003471100,4711,Census Tract 4711,Bloomfield,Capital Region,Hartford,1.055619,29428977.59,2734041.482,8,6.1,7.3,4.7,2.742857,4.1,29.93,56.88,5.7,4055,73.32,0,0,0,3.28,12.68,14.99,89.27,37.8,14.97,78500
9003471500,4715,Census Tract 4715,Bloomfield,Capital Region,Hartford,6.483787,180757614.6,16792931.9,8,5.9,7.3,5.9625,2.7,6.5,47.45,72.81,7.3,4086,56.98,0,6.17,0,2.03,7.49,27.56,72.66,14.4,8.61,92839
9003473400,4734,Census Tract 4734,Windsor,Capital Region,Hartford,0.911009,25397473.08,2359502.457,8.2,5.5,7.1,5.057143,3.414286,5.5,39.05,64.96,6.5,1763,17.81,0,0.85,0,3.23,9.64,73.62,31.54,33.8,17.99,79766
9003473602,4736.02,Census Tract 4736.02,Windsor,Capital Region,Hartford,1.277187,35605936.72,3307899.763,7.8,6.6,7.6,5.571429,3.275,6.3,47.88,73.49,7.4,2460,27.15,0.04,7.89,1.02,6.1,13.05,49.02,55.24,30.3,18.05,79375
9003492200,4922,Census Tract 4922,Wethersfield,Capital Region,Hartford,1.043696,29096563.56,2703159.208,6.3,3.8,5,4.0375,3.975,4.1,20.5,46.64,4.7,4246,6.85,0,2.05,0,0,17.45,82.29,26.35,30.5,10.93,108897
9003492300,4923,Census Tract 4923,Wethersfield,Capital Region,Hartford,2.117236,59025142.83,5483615.205,5.9,6,6.1,5.4,3.177778,5.8,35.38,61.89,6.2,5820,8.44,0.27,7.54,0,5.17,17.65,71.32,39.07,59.2,16.34,77600
9003500400,5004,Census Tract 5004,Hartford,Capital Region,Hartford,0.366296,10211753,948702.8972,9.8,9.3,9.7,6.555556,4.34,9,87.3,96.93,9.7,1873,23.49,1.71,1.28,0,26.7,62.95,30.7,116.12,57.3,46.61,44792
9003501200,5012,Census Tract 5012,Hartford,Capital Region,Hartford,0.282613,7878808.406,731965.2525,9.7,8.8,9.3,5.6,3.44,6.5,60.45,83.39,8.3,2815,55.45,0,0,0,12.47,37.8,26.93,105.72,-9920,63.66,21719
9003490304,4903.04,Census Tract 4903.04,Rocky Hill,Capital Region,Hartford,3.048654,84991598.51,7895977.876,4.1,1.7,2.8,3.8625,2.388889,2.4,6.72,27.87,2.8,4242,0.87,0,16.38,0,1.11,4.83,79.54,23.2,5.7,6.88,105750
9003490303,4903.03,Census Tract 4903.03,Rocky Hill,Capital Region,Hartford,1.634471,45566439.27,4233260.73,3.7,3.3,3.4,5.975,1.966667,5.8,19.72,45.51,4.6,3935,5.18,0,43.05,0,8.59,5.16,40.97,61.98,2.1,4.55,101480
9003400102,4001.02,Census Tract 4001.02,Berlin,Capital Region,Hartford,3.258547,90843090.32,8439599.253,5.9,3.7,4.8,6.2,4.783333,8.7,41.76,67.69,6.8,4447,1.08,0,8.32,0,0.61,6.93,83.9,16.93,17.4,11.54,83542
9003400101,4001.01,Census Tract 4001.01,Berlin,Capital Region,Hartford,4.456885,124250830.7,11543279.89,6.4,5.5,6.1,6.9625,5.625,9.5,57.95,80.77,8.1,2973,0,0,5.05,0,2.09,3.7,88.43,10.83,11.5,12.3,76719
9003420602,4206.02,Census Tract 4206.02,Plainville,Capital Region,Hartford,1.58043,44059847.92,4093293.814,8.8,4.8,7,6.225,4.275,8.4,58.8,81.34,8.1,3555,3.6,1.35,5.6,0,2.7,7.45,85.34,20.7,12.8,10.83,86179
9003420601,4206.01,Census Tract 4206.01,Plainville,Capital Region,Hartford,0.599508,16713334.03,1552719.54,8.9,7.6,8.5,3.9875,3.7,3.8,32.3,58.93,5.9,2368,0,0,2.03,0,0,13.22,88.94,15.24,27.1,32.05,58026
9003514104,5141.04,Census Tract 5141.04,Manchester,Capital Region,Hartford,1.631683,45488722.24,4226040.582,8,4.8,6.5,6.95,3.377778,8.9,57.85,80.66,8.1,3311,23.17,0.42,21.08,0,8.06,15.95,38.9,68.68,14.9,9.15,84120
9003405801,4058.01,Census Tract 4058.01,Bristol,Naugatuck Valley,Hartford,1.167884,32558748.74,3024806.737,7.6,4.1,5.9,3.8,3.957143,3.7,21.83,48.01,4.8,2954,1.29,0.98,2.71,0,1.35,14.93,80.23,21.26,97.7,18.92,82361
9003430603,4306.03,Census Tract 4306.03,Southington,Capital Region,Hartford,1.280414,35695895.49,3316257.207,4.7,5.2,4.9,5.171429,4.627273,6.9,33.81,60.41,6,2466,2.07,0,11.44,0,1.66,4.46,79.48,19.63,11,30.98,37868
9003477104,4771.04,Census Tract 4771.04,Suffield,Capital Region,Hartford,6.509934,181486533,16860650.64,0.7,2.1,1,3.955556,2.59,2.6,2.6,16.61,1.7,5132,23.01,0,3.66,0,10.66,16,61.2,53.33,42.7,1.95,-9999
9003405802,4058.02,Census Tract 4058.02,Bristol,Naugatuck Valley,Hartford,4.984788,138967907.9,12910541.11,5.8,3,4.2,3.455556,2.214286,1.7,7.14,28.78,2.9,4219,9.93,0.26,1.97,0,0.43,6.28,79.62,18.87,38,6.13,112647
9003477103,4771.03,Census Tract 4771.03,Suffield,Capital Region,Hartford,4.776329,133156403.6,12370634.69,0.9,1.6,0.9,4.383333,2.5125,3.3,2.97,17.86,1.8,3452,5.39,0,1.04,0,0.55,3.88,87.51,10.86,24.5,4.75,117306
9003502700,5027,Census Tract 5027,Hartford,Capital Region,Hartford,0.390588,10888959.46,1011617.436,9.9,9.4,9.8,5.311111,4.8,7.3,71.54,91.01,9.1,4826,22.21,0.08,3.15,0,22.38,40.84,45.46,88.67,122,55.72,28490
9003503102,5031.02,Census Tract 5031.02,Hartford,Capital Region,Hartford,0.15195,4236130.692,393549.4191,9.6,8.6,9.1,5.966667,2.611111,6.4,58.24,81.11,8.1,2334,47.17,1.46,7.88,0,5.14,18.77,25.36,80.42,80.1,50.09,29914
9003514103,5141.03,Census Tract 5141.03,Manchester,Capital Region,Hartford,3.280762,91462400.13,8497135.018,7.7,4.9,6.5,6.022222,3.62,7.5,48.75,74.18,7.4,4577,6.79,1.99,49.18,0,4.48,6.31,34.19,68.76,0,5.97,91346
9003503101,5031.01,Census Tract 5031.01,Hartford,Capital Region,Hartford,0.120565,3361157.413,312261.7416,9.7,9.2,9.5,7,1.9,7.7,73.15,91.92,9.2,1988,25.4,0,0,0,13.23,51.96,30.43,90.59,-9855,69.22,27081
9003405401,4054.01,Census Tract 4054.01,Bristol,Naugatuck Valley,Hartford,1.467438,40909816.68,3800646.335,6.5,2.5,4.4,5.344444,4.154545,6.7,29.48,56.2,5.6,3301,0.97,0,0.82,0,3.76,7.39,90.34,12.94,27.3,10.44,102500
9003501300,5013,Census Tract 5013,Hartford,Capital Region,Hartford,0.101254,2822795.731,262246.3047,9.8,9.1,9.5,5.65,2.59,5.8,55.1,79.29,7.9,1816,51.54,0,0,0,12.11,43.39,15.53,107.05,102.2,54.57,19032
9003501500,5015,Census Tract 5015,Hartford,Capital Region,Hartford,0.696242,19410099.5,1803257.25,9.7,9.9,9.9,5.7625,3.4,6.8,67.32,88.17,8.8,2861,70.6,0,0,0,8,33.03,17.37,111.64,158,56.27,27371
